Tarih;Sepet İçeriği;Toplam Bakiye
2019-08-07;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.03651  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.78769  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.1758  ,  ;10873.011630789408
2019-08-08;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.39163  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.50509  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.05114  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.05214  ,  ;10732.492528398543
2019-08-09;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.57  ,  ALBARAKA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(894) : 0.03  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.39  ,  ;10894.945824516793
2019-08-15;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.38776  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.1801  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.21419  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.05725  ,  YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(995) : 0.1607  ,  ;10815.793226351167
2019-08-16;ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.76  ,  ACTUS PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(504) : 0.2  ,  ;10709.242769182705
2019-08-19;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.45496  ,  YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(995) : 0.54504  ,  ;10608.974024874435
2019-08-20;İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.87665  ,  TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(969) : 0.12335  ,  ;10702.33287270681
2019-08-21;İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 1.0  ,  ;10767.989970137662
2019-08-22;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.86169  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.04972  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.08859  ,  ;10734.116041708163
2019-08-23;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.17531  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.79136  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.03333  ,  ;10740.481333481846
2019-08-26;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.98  ,  ;10725.991321876962
2019-08-27;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.07  ,  GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.1  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.82  ,  ;10727.976735167076
2019-08-28;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.13836  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.31667  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.03401  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.39095  ,  TEB PORTFÖY ALTIN FONU(967) : 0.12  ,  ;10754.860208311735
2019-08-29;ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.87  ,  ACTUS PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(504) : 0.12  ,  ;10791.737755654767
2019-09-02;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.98  ,  ;10811.690937658585
2019-09-03;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.33  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.11  ,  TEB PORTFÖY ALTIN FONU(967) : 0.35  ,  ACTUS PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(504) : 0.19  ,  ;10816.63968279821
2019-09-04;ICBC TURKEY PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON)(765) : 0.14233  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.28976  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.50917  ,  TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(969) : 0.05874  ,  ;10776.233140861088
2019-09-05;OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.84559  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.15441  ,  ;10845.524502625469
2019-09-06;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.10709  ,  İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON(505) : 0.89291  ,  ;10886.780369472996
2019-09-09;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;10807.412484138937
2019-09-10;QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)(621) : 0.06  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.94  ,  ;10812.946796877917
2019-09-11;DENİZ PORTFÖY ALTIN FONU(573) : 0.71  ,  FİBA PORTFÖY ALTIN FONU(629) : 0.23  ,  HSBC PORTFÖY ALTIN FONU(719) : 0.06  ,  ;10939.37472229685
2019-09-12;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.26633  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.73367  ,  ;10913.395208110644
2019-09-13;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.72502  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.10568  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.1693  ,  ;10964.319453187643
2019-09-16;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.68  ,  TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(969) : 0.3  ,  ;11016.288720917126
2019-09-17;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.57685  ,  TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(969) : 0.42315  ,  ;10995.717906871949
2019-09-18;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.62065  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.23465  ,  ACTUS PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(504) : 0.1447  ,  ;10896.364366423591
2019-09-19;İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 1.0  ,  ;10922.104262851637
2019-09-20;İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 1.0  ,  ;10754.187469382132
2019-09-23;AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(539) : 0.21356  ,  HSBC PORTFÖY ALTIN FONU(719) : 0.78644  ,  ;10744.537595922926
2019-09-24;MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.95026  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.04974  ,  ;10866.720214263269
2019-09-25;FİBA PORTFÖY ALTIN FONU(629) : 0.35514  ,  ICBC TURKEY PORTFÖY ALTIN FONU(761) : 0.19974  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.44512  ,  ;10968.516928692823
2019-09-26;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.15312  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.84688  ,  ;11041.522945823823
2019-09-27;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.35998  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.64002  ,  ;10927.285663320981
2019-09-30;İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON(505) : 1.0  ,  ;11238.681933999667
2019-10-01;HSBC PORTFÖY ALTIN FONU(719) : 1.0  ,  ;11295.49181749634
2019-10-02;MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.10266  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.33336  ,  TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(969) : 0.56398  ,  ;11139.211036851737
2019-10-03;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.09392  ,  HSBC PORTFÖY ALTIN FONU(719) : 0.49469  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.41139  ,  ;11104.402340564537
2019-10-04;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.85407  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.14593  ,  ;11065.046023467126
2019-10-07;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.9508  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.0492  ,  ;11180.290066446332
2019-10-08;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.16059  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.27398  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.56543  ,  ;11184.424314274862
2019-10-09;HSBC PORTFÖY ALTIN FONU(719) : 0.50234  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.34073  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.15694  ,  ;11275.180871819473
2019-10-10;QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)(621) : 0.27651  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.72349  ,  ;11300.869323390796
2019-10-11;QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)(621) : 0.39733  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.43921  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.16346  ,  ;11226.391213815441
2019-10-14;MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.49382  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.50618  ,  ;11273.213127457891
2019-10-15;AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(539) : 0.99  ,  ;10816.109413287335
2019-10-16;İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 1.0  ,  ;10935.576347774357
2019-10-17;MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.22774  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.77226  ,  ;10813.781353414784
2019-10-18;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.98  ,  ;10882.187716162285
2019-10-21;AK PORTFÖY BİST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(539) : 0.15216  ,  HSBC PORTFÖY ALTIN FONU(719) : 0.53212  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.31572  ,  ;10897.752536491847
2019-10-22;OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.4338  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.50972  ,  YAPI KREDİ PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(997) : 0.05648  ,  ;10941.391160607842
2019-10-23;MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.34288  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.60401  ,  TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(969) : 0.05311  ,  ;10996.24907057313
2019-10-24;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.20896  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.31781  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.0571  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.16967  ,  ACTUS PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(504) : 0.24645  ,  ;11176.923340539433
2019-10-25;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.56181  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.43819  ,  ;11260.972201233764
2019-10-28;QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON)(621) : 0.16762  ,  GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.3763  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.10375  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.2598  ,  TEB PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(969) : 0.09253  ,  ;11251.572058112184
2019-10-30;ALBARAKA PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(894) : 0.22498  ,  ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(1021) : 0.77502  ,  ;11218.745583005148
2019-10-31;HSBC PORTFÖY ALTIN FONU(719) : 0.5578  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.4422  ,  ;11173.320670091565
2019-11-01;ICBC TURKEY PORTFÖY ALTIN FONU(761) : 0.08189  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.76922  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.14889  ,  ;11202.986547421697
2019-11-04;ICBC TURKEY PORTFÖY ALTIN FONU(761) : 0.64705  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.35295  ,  ;11259.151875576357
2019-11-05;DENİZ PORTFÖY ALTIN FONU(573) : 0.73021  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.26979  ,  ;11239.857610455112
2019-11-06;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.64089  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.13685  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.22226  ,  ;11269.370937719668
2019-11-07;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.37  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.61  ,  ;11274.3521694736
2019-11-08;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.43348  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.04606  ,  İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.06466  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.4558  ,  ;11454.741268529986
2019-11-11;İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 0.86  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.12  ,  ;11434.065656209055
2019-11-12;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.18025  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.78922  ,  YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(995) : 0.03053  ,  ;11418.359464392997
2019-11-13;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;11519.792495924208
2019-11-14;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.91815  ,  İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.08185  ,  ;11523.231116546107
2019-11-15;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.39481  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.29067  ,  YAPI KREDİ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(995) : 0.31452  ,  ;11447.126218096928
2019-11-18;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.52106  ,  AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(692) : 0.47894  ,  ;11617.028823011635
2019-11-19;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 1.0  ,  ;11764.938443723624
2019-11-20;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.67481  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.32519  ,  ;11767.880052783781
2019-11-21;GARANTİ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(686) : 0.50979  ,  AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(692) : 0.22009  ,  OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(853) : 0.27012  ,  ;11705.353531723358
2019-11-22;AZİMUT PYŞ BİRİNCİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(692) : 0.60783  ,  İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON(505) : 0.39217  ,  ;11696.892675487905
2019-11-25;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.11982  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.88018  ,  ;11666.808069339339
2019-11-26;AK PORTFÖY AVRUPA YABANCI HİSSE SENEDİ FONU(520) : 0.06276  ,  HSBC PORTFÖY ALTIN FONU(719) : 0.59976  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.33747  ,  ;11755.280918593253
2019-11-27;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.99  ,  ;11796.167349638858
2019-11-28;İŞ PORTFÖY BIST 30 ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(934) : 1.0  ,  ;11799.071711070503
2019-11-29;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.83594  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.04215  ,  İŞ PORTFÖY YABANCI HİSSE SENEDİ FONU(949) : 0.12191  ,  ;11908.958005662986
2019-12-02;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.98  ,  ;11849.241174924558
2019-12-03;MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.1118  ,  İSTANBUL PORTFÖY İKİNCİ DEĞİŞKEN FON(505) : 0.8882  ,  ;11852.59013020673
2019-12-04;AK PORTFÖY ALTIN FONU(517) : 0.51357  ,  MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.48643  ,  ;11799.916786490947
2019-12-05;MÜKAFAT PORTFÖY KATILIM HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON )(843) : 0.59159  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.40841  ,  ;11993.2425478391
2019-12-06;DENİZ PORTFÖY KISALI VADELİ BORÇLANMA ARAÇLARI FONU(577) : 0.8  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.19  ,  ;12160.34981332812
2019-12-09;İŞ PORTFÖY ELEKTRİKLİ ARAÇLAR KARMA FON(797) : 0.04231  ,  ZİRAAT PORTFÖY ALTIN KATILIM FONU(919) : 0.61633  ,  ZİRAAT PORTFÖY KATILIM ENDEKSİ HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON)(1021) : 0.34136  ,  ;12164.6157042296
